,STATE,ST_CASE,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,WEATHER,DRUNK_DR
17689,Montana,300203,61,0,29,12,2015,Tuesday,13,0,Snow,0
17690,Montana,300204,13,530,6,7,2015,Monday,22,17,Clear,1
17691,Nebraska,310001,53,1900,2,1,2015,Friday,21,27,Clear,0
17692,Nebraska,310002,51,0,5,1,2015,Monday,12,38,Cloudy,0
17693,Nebraska,310003,109,0,7,1,2015,Wednesday,99,99,Cloudy,1
17694,Nebraska,310004,35,0,7,1,2015,Wednesday,99,99,Unknown,1
17695,Nebraska,310005,61,0,10,1,2015,Saturday,99,99,Clear,0
17696,Nebraska,310006,79,2090,12,1,2015,Monday,6,13,Clear,0
17697,Nebraska,310007,55,3620,14,1,2015,Wednesday,18,24,Clear,0
17698,Nebraska,310008,55,0,15,1,2015,Thursday,19,59,Clear,0
17699,Nebraska,310009,133,0,16,1,2015,Friday,99,99,Clear,0
17700,Nebraska,310010,37,0,16,1,2015,Friday,18,40,Clear,0
17701,Nebraska,310011,53,1900,18,1,2015,Sunday,19,17,Clear,1
17702,Nebraska,310012,55,3620,18,1,2015,Sunday,4,22,Clear,1
17703,Nebraska,310013,55,3620,19,1,2015,Monday,14,43,Clear,0
17704,Nebraska,310014,153,0,30,1,2015,Friday,21,20,Clear,0
17705,Nebraska,310015,55,3620,24,1,2015,Saturday,20,21,Rain,0
17706,Nebraska,310016,141,0,29,1,2015,Thursday,14,45,Clear,0
17707,Nebraska,310017,67,0,18,1,2015,Sunday,2,40,Clear,0
17708,Nebraska,310018,55,3620,30,1,2015,Friday,13,10,Cloudy,0
17709,Nebraska,310019,55,3620,2,2,2015,Monday,1,55,Clear,0
17710,Nebraska,310020,185,0,28,2,2015,Saturday,11,54,Cloudy,0
17711,Nebraska,310021,155,0,1,2,2015,Sunday,12,48,Snow,0
17712,Nebraska,310022,109,2830,1,2,2015,Sunday,8,55,Snow,0
17713,Nebraska,310023,105,0,20,2,2015,Friday,7,30,Clear,0
17714,Nebraska,310024,121,0,9,2,2015,Monday,8,0,Fog/Smog/Smoke,0
17715,Nebraska,310025,19,0,22,2,2015,Sunday,17,0,Clear,0
17716,Nebraska,310026,47,0,25,2,2015,Wednesday,18,27,Clear,0
17717,Nebraska,310027,55,3620,27,2,2015,Friday,17,39,Clear,0
17718,Nebraska,310028,153,0,1,3,2015,Sunday,3,39,Clear,1
17719,Nebraska,310029,41,0,5,3,2015,Thursday,99,99,Clear,0
17720,Nebraska,310030,55,0,3,3,2015,Tuesday,6,35,Freezing Rain/Drizzle,0
17721,Nebraska,310031,167,0,3,3,2015,Tuesday,16,58,Clear,0
17722,Nebraska,310032,137,0,7,3,2015,Saturday,99,99,Clear,1
17723,Nebraska,310033,89,0,7,3,2015,Saturday,11,26,Clear,0
17724,Nebraska,310034,157,0,1,3,2015,Sunday,8,42,Clear,0
17725,Nebraska,310035,173,0,6,3,2015,Friday,23,10,Clear,1
17726,Nebraska,310036,147,0,9,3,2015,Monday,8,0,Clear,0
17727,Nebraska,310037,13,80,8,3,2015,Sunday,99,99,Clear,0
17728,Nebraska,310038,9,0,10,3,2015,Tuesday,9,20,Clear,0
17729,Nebraska,310039,151,0,10,3,2015,Tuesday,99,99,Clear,0
17730,Nebraska,310040,55,0,10,3,2015,Tuesday,17,45,Clear,0
17731,Nebraska,310041,55,3620,13,3,2015,Friday,12,0,Clear,0
17732,Nebraska,310042,147,0,15,3,2015,Sunday,99,99,Clear,1
17733,Nebraska,310043,111,2390,16,3,2015,Monday,6,36,Clear,0
17734,Nebraska,310044,111,0,18,3,2015,Wednesday,20,30,Clear,0
17735,Nebraska,310045,67,0,20,3,2015,Friday,15,59,Clear,1
17736,Nebraska,310046,157,0,20,3,2015,Friday,15,10,Clear,1
17737,Nebraska,310047,109,0,22,3,2015,Sunday,6,45,Clear,1
17738,Nebraska,310048,173,0,26,3,2015,Thursday,99,99,Rain,0
17739,Nebraska,310049,43,0,26,3,2015,Thursday,23,15,Clear,0
17740,Nebraska,310050,55,3620,22,3,2015,Sunday,1,1,Clear,0
17741,Nebraska,310051,151,0,29,3,2015,Sunday,99,99,Clear,1
17742,Nebraska,310053,19,0,30,3,2015,Monday,5,45,Clear,0
17743,Nebraska,310054,109,2830,31,1,2015,Saturday,5,14,Rain,1
17744,Nebraska,310055,153,0,13,1,2015,Tuesday,16,49,Clear,0
17745,Nebraska,310056,109,2830,30,3,2015,Monday,15,2,Clear,0
17746,Nebraska,310057,109,2830,2,4,2015,Thursday,99,99,Clear,0
17747,Nebraska,310058,163,0,4,4,2015,Saturday,17,0,Clear,1
17748,Nebraska,310059,33,0,7,4,2015,Tuesday,9,15,Sleet/Hail,0
17749,Nebraska,310060,33,0,7,4,2015,Tuesday,99,99,Clear,1
17750,Nebraska,310061,35,0,11,4,2015,Saturday,99,99,Clear,1
17751,Nebraska,310062,149,0,3,4,2015,Friday,14,21,Clear,0
17752,Nebraska,310063,11,0,9,4,2015,Thursday,9,32,Rain,0
17753,Nebraska,310064,55,3620,1,4,2015,Wednesday,4,19,Clear,1
17754,Nebraska,310065,67,0,14,4,2015,Tuesday,17,28,Clear,1
17755,Nebraska,310066,53,0,24,4,2015,Friday,18,10,Cloudy,1
17756,Nebraska,310067,131,0,16,4,2015,Thursday,13,23,Clear,0
17757,Nebraska,310068,153,3800,22,4,2015,Wednesday,19,35,Clear,0
17758,Nebraska,310069,55,3620,17,4,2015,Friday,20,33,Cloudy,0
17759,Nebraska,310070,109,0,16,1,2015,Friday,19,35,Clear,0
17760,Nebraska,310071,109,2830,30,1,2015,Friday,17,24,Clear,0
17761,Nebraska,310072,119,0,24,4,2015,Friday,22,10,Clear,0
17762,Nebraska,310073,109,2830,10,5,2015,Sunday,13,28,Rain,0
17763,Nebraska,310074,23,0,2,5,2015,Saturday,99,99,Rain,1
17764,Nebraska,310075,23,0,2,5,2015,Saturday,18,35,Clear,1
17765,Nebraska,310076,109,2830,11,5,2015,Monday,11,29,Cloudy,0
17766,Nebraska,310077,27,0,16,5,2015,Saturday,15,0,Severe Crosswinds,0
17767,Nebraska,310078,55,3620,3,5,2015,Sunday,6,45,Clear,0
17768,Nebraska,310079,79,2090,17,5,2015,Sunday,16,35,Clear,0
17769,Nebraska,310080,109,2830,20,5,2015,Wednesday,99,99,Rain,1
17770,Nebraska,310081,151,0,21,5,2015,Thursday,12,40,Cloudy,0
17771,Nebraska,310082,3,0,27,5,2015,Wednesday,9,20,Clear,1
17772,Nebraska,310083,55,3620,23,5,2015,Saturday,0,53,Clear,1
17773,Nebraska,310084,139,0,26,5,2015,Tuesday,17,29,Clear,0
17774,Nebraska,310085,123,0,27,5,2015,Wednesday,13,45,Cloudy,0
17775,Nebraska,310086,55,3620,28,5,2015,Thursday,19,37,Clear,0
17776,Nebraska,310087,53,0,29,5,2015,Friday,15,46,Clear,0
17777,Nebraska,310088,25,0,31,5,2015,Sunday,18,18,Clear,0
17778,Nebraska,310089,55,3620,29,3,2015,Sunday,14,22,Clear,1
17779,Nebraska,310090,55,0,5,4,2015,Sunday,20,27,Clear,0
17780,Nebraska,310091,55,3620,1,6,2015,Monday,18,15,Cloudy,0
17781,Nebraska,310092,31,0,5,6,2015,Friday,13,20,Cloudy,0
17782,Nebraska,310093,55,3620,6,6,2015,Saturday,23,20,Cloudy,0
17783,Nebraska,310094,161,0,9,6,2015,Tuesday,11,0,Clear,1
17784,Nebraska,310095,153,2745,13,6,2015,Saturday,99,99,Cloudy,1
17785,Nebraska,310096,55,3620,15,6,2015,Monday,2,16,Cloudy,0
17786,Nebraska,310097,137,0,14,6,2015,Sunday,1,40,Clear,2
17787,Nebraska,310098,3,0,15,6,2015,Monday,0,14,Clear,0
17788,Nebraska,310099,177,0,17,6,2015,Wednesday,99,99,Clear,0
17789,Nebraska,310100,157,4340,28,6,2015,Sunday,21,39,Clear,0
17790,Nebraska,310101,139,0,30,6,2015,Tuesday,17,0,Clear,0
17791,Nebraska,310102,141,0,4,7,2015,Saturday,1,0,Cloudy,1
17792,Nebraska,310103,55,3620,10,7,2015,Friday,15,32,Cloudy,0
17793,Nebraska,310104,43,0,12,7,2015,Sunday,99,99,Clear,1
17794,Nebraska,310105,19,0,12,7,2015,Sunday,19,0,Clear,0
17795,Nebraska,310106,55,3620,13,7,2015,Monday,1,34,Cloudy,1
17796,Nebraska,310107,25,0,14,7,2015,Tuesday,16,44,Clear,1
17797,Nebraska,310108,47,2810,19,7,2015,Sunday,13,30,Cloudy,0
17798,Nebraska,310109,161,0,14,7,2015,Tuesday,10,20,Clear,0
17799,Nebraska,310110,155,4010,19,7,2015,Sunday,1,24,Clear,1
17800,Nebraska,310111,17,0,15,7,2015,Wednesday,13,57,Cloudy,0
17801,Nebraska,310112,41,0,22,7,2015,Wednesday,9,0,Rain,0
17802,Nebraska,310113,131,4740,10,7,2015,Friday,13,50,Cloudy,0
17803,Nebraska,310114,55,3620,24,7,2015,Friday,2,32,Clear,2
17804,Nebraska,310115,155,0,24,7,2015,Friday,22,19,Clear,1
17805,Nebraska,310116,55,3620,26,7,2015,Sunday,22,5,Clear,1
17806,Nebraska,310117,101,0,27,7,2015,Monday,18,50,Clear,0
17807,Nebraska,310118,79,0,24,2,2015,Tuesday,17,58,Clear,0
17808,Nebraska,310119,109,2830,29,7,2015,Wednesday,21,10,Clear,1
17809,Nebraska,310120,55,3620,30,7,2015,Thursday,21,12,Clear,0
17810,Nebraska,310121,55,3620,31,7,2015,Friday,23,15,Cloudy,1
17811,Nebraska,310122,25,0,2,8,2015,Sunday,16,7,Clear,1
17812,Nebraska,310123,55,3620,3,8,2015,Monday,17,49,Clear,1
17813,Nebraska,310124,109,2830,5,8,2015,Wednesday,11,56,Cloudy,0
17814,Nebraska,310125,53,0,9,8,2015,Sunday,13,31,Clear,1
17815,Nebraska,310126,109,0,9,8,2015,Sunday,10,25,Cloudy,0
17816,Nebraska,310127,55,3620,9,8,2015,Sunday,20,24,Clear,1
17817,Nebraska,310128,33,0,9,8,2015,Sunday,9,46,Clear,0
17818,Nebraska,310129,109,2830,11,8,2015,Tuesday,7,45,Clear,0
17819,Nebraska,310130,135,0,15,8,2015,Saturday,8,49,Clear,0
17820,Nebraska,310131,55,3620,16,8,2015,Sunday,11,0,Clear,0
17821,Nebraska,310132,55,0,16,8,2015,Sunday,19,0,Clear,0
17822,Nebraska,310133,109,2830,19,8,2015,Wednesday,5,30,Clear,0
17823,Nebraska,310134,127,0,20,8,2015,Thursday,11,0,Clear,0
17824,Nebraska,310135,55,3620,27,8,2015,Thursday,15,24,Clear,0
17825,Nebraska,310136,157,4340,5,8,2015,Wednesday,4,55,Fog/Smog/Smoke,0
17826,Nebraska,310137,27,0,28,8,2015,Friday,15,12,Clear,0
17827,Nebraska,310138,47,0,31,8,2015,Monday,20,40,Clear,0
17828,Nebraska,310139,159,0,3,9,2015,Thursday,0,15,Clear,1
17829,Nebraska,310140,79,0,5,9,2015,Saturday,99,99,Clear,0
17830,Nebraska,310141,45,0,3,9,2015,Thursday,5,53,Clear,0
17831,Nebraska,310142,55,3620,6,9,2015,Sunday,23,0,Cloudy,1
17832,Nebraska,310143,111,0,8,9,2015,Tuesday,21,15,Cloudy,0
17833,Nebraska,310144,153,2140,10,9,2015,Thursday,9,4,Clear,0
17834,Nebraska,310145,55,3620,11,9,2015,Friday,21,38,Clear,0
17835,Nebraska,310146,83,0,11,9,2015,Friday,15,6,Clear,0
17836,Nebraska,310147,109,2830,16,9,2015,Wednesday,19,20,Clear,0
17837,Nebraska,310148,177,0,11,9,2015,Friday,20,30,Clear,0
17838,Nebraska,310149,109,2830,13,9,2015,Sunday,8,59,Clear,0
17839,Nebraska,310150,1,2280,16,9,2015,Wednesday,22,7,Clear,1
17840,Nebraska,310151,129,0,17,9,2015,Thursday,99,99,Clear,0
17841,Nebraska,310152,131,0,19,9,2015,Saturday,9,24,Clear,0
17842,Nebraska,310153,55,3620,19,9,2015,Saturday,5,21,Clear,1
17843,Nebraska,310154,119,0,19,9,2015,Saturday,99,99,Clear,1
17844,Nebraska,310155,25,0,25,9,2015,Friday,18,59,Clear,1
17845,Nebraska,310156,55,3620,24,9,2015,Thursday,21,13,Rain,0
17846,Nebraska,310157,109,2830,25,9,2015,Friday,22,40,Clear,0
17847,Nebraska,310158,155,0,30,9,2015,Wednesday,12,4,Clear,0
17848,Nebraska,310159,43,0,8,7,2015,Wednesday,15,37,Clear,0
17849,Nebraska,310160,137,0,1,10,2015,Thursday,14,30,Clear,0
17850,Nebraska,310161,185,0,9,10,2015,Friday,15,33,Clear,0
17851,Nebraska,310162,169,0,11,10,2015,Sunday,17,47,Clear,1
17852,Nebraska,310163,53,0,14,10,2015,Wednesday,11,34,Clear,0
17853,Nebraska,310164,89,3630,15,10,2015,Thursday,12,24,Clear,1
17854,Nebraska,310165,153,0,20,10,2015,Tuesday,12,33,Clear,0
17855,Nebraska,310166,35,0,20,10,2015,Tuesday,99,99,Clear,1
17856,Nebraska,310167,65,0,20,10,2015,Tuesday,17,4,Clear,0
17857,Nebraska,310168,81,0,21,10,2015,Wednesday,17,36,Cloudy,0
17858,Nebraska,310169,133,0,22,10,2015,Thursday,99,99,Cloudy,1
17859,Nebraska,310170,25,0,22,10,2015,Thursday,8,50,Rain,0
17860,Nebraska,310171,55,3620,22,10,2015,Thursday,2,31,Clear,0
17861,Nebraska,310172,55,0,23,10,2015,Friday,99,99,Cloudy,1
17862,Nebraska,310173,79,2090,10,10,2015,Saturday,21,23,Clear,1
17863,Nebraska,310174,67,0,24,10,2015,Saturday,19,30,Clear,1
17864,Nebraska,310175,119,0,27,10,2015,Tuesday,99,99,Clear,1
17865,Nebraska,310176,101,0,31,7,2015,Friday,22,10,Clear,1
17866,Nebraska,310177,55,3620,1,11,2015,Sunday,20,30,Clear,1
17867,Nebraska,310178,155,0,4,11,2015,Wednesday,17,45,Clear,1
17868,Nebraska,310179,109,2830,4,11,2015,Wednesday,6,39,Cloudy,0
17869,Nebraska,310180,55,4970,5,11,2015,Thursday,2,20,Rain,1
17870,Nebraska,310181,45,0,5,11,2015,Thursday,12,5,Clear,0
17871,Nebraska,310182,55,3620,6,11,2015,Friday,21,1,Clear,0
17872,Nebraska,310183,151,0,10,11,2015,Tuesday,5,45,Cloudy,1
17873,Nebraska,310184,109,0,12,11,2015,Thursday,18,20,Clear,0
17874,Nebraska,310185,47,0,13,11,2015,Friday,99,99,Cloudy,0
17875,Nebraska,310186,3,0,15,11,2015,Sunday,22,50,Clear,0
17876,Nebraska,310187,19,0,17,11,2015,Tuesday,20,30,Snow,0
17877,Nebraska,310188,3,0,18,11,2015,Wednesday,12,53,Cloudy,0
17878,Nebraska,310189,105,0,19,11,2015,Thursday,22,10,Clear,0
17879,Nebraska,310190,27,0,19,11,2015,Thursday,19,10,Clear,0
17880,Nebraska,310191,119,0,20,11,2015,Friday,23,24,Clear,1
17881,Nebraska,310192,137,0,21,11,2015,Saturday,17,20,Clear,0
17882,Nebraska,310193,161,0,25,11,2015,Wednesday,19,45,Clear,1
17883,Nebraska,310194,41,0,23,11,2015,Monday,13,17,Clear,0
17884,Nebraska,310195,25,0,22,11,2015,Sunday,9,5,Clear,0
17885,Nebraska,310196,151,1250,26,11,2015,Thursday,16,23,Freezing Rain/Drizzle,0
17886,Nebraska,310197,55,3620,28,11,2015,Saturday,23,45,Cloudy,0
17887,Nebraska,310198,151,0,3,12,2015,Thursday,15,49,Clear,0
17888,Nebraska,310199,19,0,3,12,2015,Thursday,99,99,Clear,0
17889,Nebraska,310200,127,0,10,12,2015,Thursday,20,25,Clear,1
17890,Nebraska,310201,67,390,3,10,2015,Saturday,14,0,Clear,0
17891,Nebraska,310202,67,0,18,10,2015,Sunday,6,46,Clear,0
17892,Nebraska,310203,45,1220,20,10,2015,Tuesday,9,30,Clear,0
17893,Nebraska,310204,23,0,28,11,2015,Saturday,99,99,Clear,1
17894,Nebraska,310205,47,0,6,12,2015,Sunday,2,30,Clear,0
17895,Nebraska,310206,55,3620,10,12,2015,Thursday,18,2,Cloudy,0
17896,Nebraska,310207,97,0,13,12,2015,Sunday,14,50,Rain,0
17897,Nebraska,310208,155,0,14,12,2015,Monday,20,0,Cloudy,0
17898,Nebraska,310209,175,0,29,11,2015,Sunday,17,0,Snow,0
17899,Nebraska,310210,153,0,20,12,2015,Sunday,99,99,Clear,1
17900,Nebraska,310211,55,3620,23,12,2015,Wednesday,21,19,Clear,0
17901,Nebraska,310212,181,0,23,12,2015,Wednesday,16,30,Clear,0
17902,Nebraska,310213,173,0,27,12,2015,Sunday,99,99,Clear,1
17903,Nebraska,310214,35,0,29,12,2015,Tuesday,99,99,Clear,0
17904,Nebraska,310215,137,0,29,12,2015,Tuesday,3,20,Clear,1
17905,Nebraska,310216,55,3620,22,10,2015,Thursday,2,35,Clear,1
17906,Nebraska,310217,159,0,24,12,2015,Thursday,7,26,Snow,0
17907,Nebraska,310218,153,0,30,12,2015,Wednesday,7,14,Snow,0
17908,Nebraska,310219,55,3620,30,12,2015,Wednesday,12,53,Clear,0
17909,Nevada,320001,31,0,1,1,2015,Thursday,18,12,Clear,0
17910,Nevada,320002,23,0,7,1,2015,Wednesday,21,45,Clear,1
17911,Nevada,320003,23,0,10,1,2015,Saturday,7,38,Clear,1
17912,Nevada,320004,11,0,14,1,2015,Wednesday,14,14,Clear,0
17913,Nevada,320005,5,0,14,1,2015,Wednesday,2,9,Clear,1
17914,Nevada,320006,3,0,16,1,2015,Friday,2,2,Clear,1
17915,Nevada,320007,19,0,17,1,2015,Saturday,5,12,Cloudy,0
17916,Nevada,320008,3,0,22,1,2015,Thursday,19,23,Clear,0
17917,Nevada,320009,17,0,8,3,2015,Sunday,23,30,Clear,0
17918,Nevada,320010,23,0,24,3,2015,Tuesday,19,5,Clear,1
17919,Nevada,320011,3,0,24,1,2015,Saturday,1,20,Clear,1
17920,Nevada,320012,31,0,26,1,2015,Monday,0,2,Clear,0
17921,Nevada,320013,3,120,2,2,2015,Monday,12,55,Clear,0
17922,Nevada,320014,3,0,8,2,2015,Sunday,6,26,Clear,1
17923,Nevada,320015,17,0,17,2,2015,Tuesday,20,58,Clear,0
17924,Nevada,320016,3,0,22,2,2015,Sunday,21,9,Rain,0
17925,Nevada,320017,1,0,23,1,2015,Friday,10,10,Clear,0
17926,Nevada,320018,3,141,3,3,2015,Tuesday,12,49,Cloudy,1
17927,Nevada,320019,3,0,18,1,2015,Sunday,3,24,Clear,0
17928,Nevada,320020,3,150,10,1,2015,Saturday,4,13,Cloudy,0
17929,Nevada,320021,3,150,5,1,2015,Monday,16,20,Clear,1
17930,Nevada,320022,3,120,25,1,2015,Sunday,8,28,Clear,0
17931,Nevada,320023,3,0,31,1,2015,Saturday,20,45,Clear,0
17932,Nevada,320024,31,0,19,1,2015,Monday,16,17,Cloudy,2
17933,Nevada,320025,3,0,31,1,2015,Saturday,2,57,Rain,0
17934,Nevada,320026,3,110,4,1,2015,Sunday,0,10,Clear,0
17935,Nevada,320027,3,110,31,1,2015,Saturday,20,34,Clear,0
17936,Nevada,320028,3,0,4,2,2015,Wednesday,15,57,Clear,0
17937,Nevada,320029,15,0,14,2,2015,Saturday,1,23,Clear,0
17938,Nevada,320030,3,110,18,2,2015,Wednesday,18,14,Clear,0
17939,Nevada,320031,11,0,21,2,2015,Saturday,10,0,Cloudy,0
17940,Nevada,320032,3,110,22,2,2015,Sunday,18,47,Rain,0
17941,Nevada,320033,3,0,5,3,2015,Thursday,1,33,Clear,1
17942,Nevada,320034,3,0,7,3,2015,Saturday,17,35,Clear,1
17943,Nevada,320035,3,0,16,3,2015,Monday,10,41,Cloudy,0
17944,Nevada,320036,7,0,10,3,2015,Tuesday,19,50,Clear,0
17945,Nevada,320037,3,120,13,3,2015,Friday,4,50,Clear,0
17946,Nevada,320038,3,0,27,3,2015,Friday,7,50,Clear,0
17947,Nevada,320039,3,120,28,3,2015,Saturday,14,38,Clear,0
17948,Nevada,320040,3,0,28,3,2015,Saturday,0,13,Clear,0
17949,Nevada,320041,19,91,22,3,2015,Sunday,12,0,Clear,0
17950,Nevada,320042,3,0,14,1,2015,Wednesday,6,1,Clear,1
17951,Nevada,320043,15,0,30,3,2015,Monday,9,29,Clear,0
17952,Nevada,320044,3,0,30,3,2015,Monday,14,32,Clear,0
17953,Nevada,320045,3,0,6,2,2015,Friday,20,26,Clear,0
17954,Nevada,320046,3,0,9,2,2015,Monday,18,57,Clear,0
17955,Nevada,320047,3,0,15,2,2015,Sunday,19,39,Clear,0
17956,Nevada,320048,3,110,5,4,2015,Sunday,13,5,Clear,0
17957,Nevada,320049,7,0,5,4,2015,Sunday,21,52,Clear,0
17958,Nevada,320050,3,0,9,4,2015,Thursday,13,24,Clear,0
17959,Nevada,320051,3,0,14,4,2015,Tuesday,21,9,Blowing Sand/Soil/Dirt,1
17960,Nevada,320052,3,150,15,4,2015,Wednesday,17,1,Clear,0
17961,Nevada,320053,3,0,19,4,2015,Sunday,16,15,Clear,1
17962,Nevada,320054,3,0,24,4,2015,Friday,19,25,Clear,1
17963,Nevada,320055,31,190,19,1,2015,Monday,6,37,Clear,0
17964,Nevada,320056,3,120,26,6,2015,Friday,23,37,Clear,1
17965,Nevada,320057,3,0,16,1,2015,Friday,15,54,Cloudy,0
17966,Nevada,320058,3,0,17,1,2015,Saturday,17,33,Clear,0
17967,Nevada,320059,3,0,18,1,2015,Sunday,22,23,Clear,0
17968,Nevada,320060,3,120,2,2,2015,Monday,11,43,Cloudy,0
17969,Nevada,320061,3,0,3,2,2015,Tuesday,20,51,Clear,0
17970,Nevada,320062,3,0,11,3,2015,Wednesday,6,7,Cloudy,1
17971,Nevada,320063,3,120,21,3,2015,Saturday,7,20,Clear,1
17972,Nevada,320064,3,0,30,3,2015,Monday,1,51,Clear,0
17973,Nevada,320065,21,0,21,2,2015,Saturday,7,0,Clear,0
17974,Nevada,320066,3,120,22,4,2015,Wednesday,16,57,Clear,0
17975,Nevada,320067,3,0,3,4,2015,Friday,3,1,Clear,1
17976,Nevada,320068,3,110,24,4,2015,Friday,17,42,Cloudy,0
17977,Nevada,320069,23,0,29,4,2015,Wednesday,13,0,Clear,0
17978,Nevada,320070,3,150,25,4,2015,Saturday,16,29,Cloudy,2
17979,Nevada,320071,3,0,6,5,2015,Wednesday,22,18,Clear,0
17980,Nevada,320072,510,0,25,4,2015,Saturday,0,14,Rain,1
17981,Nevada,320073,31,0,27,4,2015,Monday,19,46,Clear,1
17982,Nevada,320074,15,0,29,4,2015,Wednesday,13,47,Cloudy,0
17983,Nevada,320075,19,0,2,5,2015,Saturday,16,33,Clear,0
17984,Nevada,320076,3,0,6,6,2015,Saturday,8,26,Clear,0
17985,Nevada,320077,3,0,13,6,2015,Saturday,6,18,Cloudy,0
17986,Nevada,320078,33,0,15,6,2015,Monday,11,10,Clear,0
17987,Nevada,320079,17,0,20,6,2015,Saturday,99,99,Clear,0
17988,Nevada,320080,3,0,23,6,2015,Tuesday,13,34,Clear,0
17989,Nevada,320081,13,0,23,6,2015,Tuesday,8,24,Clear,0
17990,Nevada,320082,23,0,25,6,2015,Thursday,23,36,Clear,0
17991,Nevada,320083,3,0,26,6,2015,Friday,21,48,Clear,0
17992,Nevada,320084,3,0,27,6,2015,Saturday,4,12,Clear,1
17993,Nevada,320085,3,0,3,5,2015,Sunday,11,9,Clear,0
17994,Nevada,320086,3,0,7,5,2015,Thursday,7,53,Clear,0
17995,Nevada,320087,3,0,10,5,2015,Sunday,14,57,Clear,1
17996,Nevada,320088,15,0,14,5,2015,Thursday,7,55,Cloudy,0
17997,Nevada,320089,3,0,17,5,2015,Sunday,2,42,Cloudy,1
17998,Nevada,320090,3,0,19,1,2015,Monday,13,16,Clear,0
17999,Nevada,320091,3,0,9,2,2015,Monday,11,54,Clear,0
18000,Nevada,320092,3,120,13,3,2015,Friday,20,23,Clear,1
18001,Nevada,320093,3,120,20,6,2015,Saturday,8,20,Clear,0
18002,Nevada,320094,3,0,17,5,2015,Sunday,13,40,Clear,0
18003,Nevada,320095,23,0,25,5,2015,Monday,11,59,Clear,0
18004,Nevada,320096,9,0,30,5,2015,Saturday,9,33,Clear,0
18005,Nevada,320097,3,0,4,6,2015,Thursday,23,38,Clear,1
18006,Nevada,320098,31,0,21,3,2015,Saturday,17,44,Cloudy,1
18007,Nevada,320099,31,0,23,5,2015,Saturday,3,11,Rain,2
18008,Nevada,320100,31,0,14,6,2015,Sunday,2,9,Clear,2
18009,Nevada,320101,3,0,3,6,2015,Wednesday,5,10,Clear,0
18010,Nevada,320102,9,0,25,3,2015,Wednesday,22,35,Clear,1
18011,Nevada,320103,13,0,4,7,2015,Saturday,3,15,Clear,0
18012,Nevada,320104,3,0,3,6,2015,Wednesday,11,53,Clear,1
18013,Nevada,320105,3,150,4,6,2015,Thursday,15,54,Clear,0
18014,Nevada,320106,5,0,3,6,2015,Wednesday,8,35,Clear,0
18015,Nevada,320107,3,0,4,7,2015,Saturday,19,10,Clear,1
18016,Nevada,320108,3,0,12,7,2015,Sunday,20,50,Clear,1
18017,Nevada,320109,7,75,15,7,2015,Wednesday,20,20,Clear,0
18018,Nevada,320110,3,0,19,7,2015,Sunday,10,0,Cloudy,0
18019,Nevada,320111,3,0,29,8,2015,Saturday,21,36,Clear,0
18020,Nevada,320112,3,0,10,2,2015,Tuesday,19,30,Clear,0
18021,Nevada,320113,7,0,5,7,2015,Sunday,1,10,Cloudy,0
18022,Nevada,320114,29,0,18,4,2015,Saturday,10,30,Clear,0
18023,Nevada,320115,31,0,29,5,2015,Friday,20,31,Clear,1
18024,Nevada,320116,7,0,26,7,2015,Sunday,5,13,Clear,1
18025,Nevada,320117,3,0,2,8,2015,Sunday,19,28,Clear,1
18026,Nevada,320118,3,0,9,8,2015,Sunday,13,10,Clear,0
18027,Nevada,320119,3,120,6,2,2015,Friday,15,13,Clear,0
18028,Nevada,320120,5,0,28,6,2015,Sunday,12,58,Cloudy,0
18029,Nevada,320121,9,0,12,7,2015,Sunday,7,32,Clear,0
18030,Nevada,320122,31,0,21,7,2015,Tuesday,22,0,Clear,1
18031,Nevada,320123,11,0,27,7,2015,Monday,12,0,Clear,0
18032,Nevada,320124,33,0,28,7,2015,Tuesday,14,45,Clear,0
18033,Nevada,320125,3,0,15,8,2015,Saturday,6,10,Clear,1
18034,Nevada,320126,31,0,2,8,2015,Sunday,18,48,Clear,0
18035,Nevada,320127,3,0,16,8,2015,Sunday,1,5,Clear,1
18036,Nevada,320128,3,120,19,8,2015,Wednesday,19,35,Clear,0
18037,Nevada,320129,19,0,6,9,2015,Sunday,10,51,Clear,1
18038,Nevada,320130,3,120,8,4,2015,Wednesday,16,54,Clear,0
18039,Nevada,320131,3,0,28,4,2015,Tuesday,16,51,Clear,0
18040,Nevada,320132,3,0,20,8,2015,Thursday,15,2,Clear,0
18041,Nevada,320133,3,0,24,8,2015,Monday,20,57,Clear,0
18042,Nevada,320134,31,0,20,9,2015,Sunday,4,45,Clear,0
18043,Nevada,320135,3,0,26,4,2015,Sunday,3,53,Rain,0
18044,Nevada,320136,3,0,10,4,2015,Friday,5,45,Clear,2
18045,Nevada,320137,29,0,26,9,2015,Saturday,18,56,Clear,1
18046,Nevada,320138,5,0,26,9,2015,Saturday,20,36,Clear,0
18047,Nevada,320139,31,170,18,1,2015,Sunday,1,10,Clear,1
18048,Nevada,320140,3,120,22,4,2015,Wednesday,7,11,Clear,0
18049,Nevada,320141,3,120,23,4,2015,Thursday,13,53,Cloudy,0
18050,Nevada,320142,3,0,11,5,2015,Monday,14,30,Cloudy,0
18051,Nevada,320143,3,120,11,5,2015,Monday,21,29,Clear,0
