STATE,ST_CASE,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,WEATHER,DRUNK_DR
New York,360216,49,1310,2,5,2015,Saturday,15,34,Clear,1
New York,360217,55,5230,1,5,2015,Friday,1,37,Clear,0
New York,360218,29,6642,2,5,2015,Saturday,4,20,Clear,2
New York,360219,5,4170,3,5,2015,Sunday,22,22,Clear,0
New York,360220,57,170,3,5,2015,Sunday,0,35,Cloudy,0
New York,360221,59,4600,13,4,2015,Monday,12,20,Clear,0
New York,360222,59,2160,3,5,2015,Sunday,22,47,Clear,0
New York,360223,59,4600,5,5,2015,Tuesday,4,45,Clear,1
New York,360224,47,4170,4,5,2015,Monday,19,7,Clear,0
New York,360225,79,4682,5,5,2015,Tuesday,11,45,Clear,1
New York,360226,11,3839,6,5,2015,Wednesday,11,4,Clear,0
New York,360227,103,145,14,3,2015,Saturday,2,32,Cloudy,1
New York,360228,55,3681,2,5,2015,Saturday,16,40,Clear,0
New York,360229,55,1930,29,4,2015,Wednesday,17,50,Clear,0
New York,360230,93,5315,15,4,2015,Wednesday,19,28,Clear,0
New York,360231,61,4170,6,5,2015,Wednesday,15,12,Cloudy,0
New York,360232,101,1250,8,5,2015,Friday,19,35,Clear,0
New York,360233,47,4170,10,5,2015,Sunday,1,23,Fog/Smog/Smoke,0
New York,360234,81,4170,11,5,2015,Monday,22,42,Clear,0
New York,360235,49,2452,6,5,2015,Wednesday,21,26,Clear,1
New York,360236,63,3340,11,5,2015,Monday,8,35,Clear,0
New York,360237,55,652,9,5,2015,Saturday,11,52,Clear,0
New York,360238,101,4620,11,5,2015,Monday,19,51,Clear,1
New York,360239,7,540,13,5,2015,Wednesday,8,35,Cloudy,0
New York,360240,5,4170,12,5,2015,Tuesday,12,22,Clear,0
New York,360241,121,6810,15,4,2015,Wednesday,16,13,Cloudy,0
New York,360242,103,4670,3,4,2015,Friday,11,38,Sleet/Hail,0
New York,360243,103,1337,20,4,2015,Monday,20,21,Sleet/Hail,0
New York,360244,11,6520,13,5,2015,Wednesday,9,1,Clear,0
New York,360245,103,705,21,4,2015,Tuesday,20,3,Clear,0
New York,360246,103,2840,1,4,2015,Wednesday,22,35,Clear,0
New York,360247,71,6163,30,4,2015,Thursday,17,45,Clear,0
New York,360248,111,6491,3,5,2015,Sunday,10,22,Clear,0
New York,360249,111,4875,10,5,2015,Sunday,9,45,Clear,0
New York,360250,67,6010,7,3,2015,Saturday,4,55,Clear,0
New York,360251,91,1209,11,5,2015,Monday,8,36,Clear,0
New York,360252,21,2265,11,5,2015,Monday,15,7,Clear,0
New York,360253,61,4170,9,5,2015,Saturday,14,45,Cloudy,0
New York,360254,63,4210,28,1,2015,Wednesday,18,29,Clear,0
New York,360255,47,4170,1,5,2015,Friday,17,0,Clear,0
New York,360256,117,6760,6,5,2015,Wednesday,18,45,Clear,0
New York,360257,111,2680,4,5,2015,Monday,14,11,Clear,0
New York,360258,5,4170,13,5,2015,Wednesday,9,33,Clear,0
New York,360259,81,4170,16,4,2015,Thursday,12,58,Clear,0
New York,360260,45,1900,15,4,2015,Wednesday,14,55,Clear,0
New York,360261,87,4063,14,5,2015,Thursday,14,27,Clear,0
New York,360262,105,1242,16,5,2015,Saturday,16,0,Cloudy,0
New York,360263,39,970,14,1,2015,Wednesday,9,15,Clear,0
New York,360264,55,6510,16,5,2015,Saturday,6,50,Cloudy,1
New York,360265,59,5300,15,5,2015,Friday,6,5,Clear,0
New York,360266,1,2464,22,5,2015,Friday,12,36,Clear,0
New York,360267,1,1290,22,1,2015,Thursday,14,57,Cloudy,0
New York,360268,61,4170,15,5,2015,Friday,21,49,Clear,0
New York,360269,61,4170,20,5,2015,Wednesday,15,4,Clear,0
New York,360270,85,4170,10,5,2015,Sunday,22,50,Clear,0
New York,360271,47,4170,21,5,2015,Thursday,11,32,Cloudy,0
New York,360272,47,4170,22,5,2015,Friday,20,20,Cloudy,0
New York,360273,1,1290,11,4,2015,Saturday,4,13,Clear,1
New York,360274,59,3215,23,5,2015,Saturday,16,52,Clear,0
New York,360275,61,4170,24,5,2015,Sunday,5,40,Clear,1
New York,360276,119,6825,11,5,2015,Monday,5,39,Clear,0
New York,360277,39,970,23,5,2015,Saturday,8,19,Clear,0
New York,360278,29,750,23,5,2015,Saturday,17,58,Cloudy,1
New York,360279,25,5700,20,5,2015,Wednesday,6,30,Cloudy,0
New York,360280,47,4170,25,5,2015,Monday,1,15,Clear,1
New York,360281,103,5210,23,5,2015,Saturday,20,45,Clear,0
New York,360282,61,4170,25,5,2015,Monday,16,58,Clear,0
New York,360283,59,2600,24,5,2015,Sunday,10,35,Clear,0
New York,360284,87,4063,9,5,2015,Saturday,2,9,Clear,0
New York,360285,59,5273,26,5,2015,Tuesday,0,10,Clear,0
New York,360286,85,4170,26,5,2015,Tuesday,4,10,Clear,0
New York,360287,67,4310,12,5,2015,Tuesday,17,8,Clear,1
New York,360288,17,4590,7,5,2015,Thursday,14,37,Cloudy,0
New York,360289,81,4170,26,5,2015,Tuesday,7,17,Clear,0
New York,360290,77,5170,16,4,2015,Thursday,7,48,Clear,0
New York,360291,47,4170,26,5,2015,Tuesday,4,54,Clear,0
New York,360292,29,750,10,5,2015,Sunday,1,12,Clear,1
New York,360293,43,2992,23,5,2015,Saturday,17,42,Clear,1
New York,360294,77,2047,21,5,2015,Thursday,2,17,Cloudy,1
New York,360295,109,4072,24,5,2015,Sunday,7,54,Clear,0
New York,360296,115,2360,26,5,2015,Tuesday,22,33,Clear,1
New York,360297,61,4170,27,5,2015,Wednesday,23,15,Cloudy,0
New York,360298,29,1275,28,5,2015,Thursday,8,30,Clear,0
New York,360299,55,2898,5,5,2015,Tuesday,5,29,Cloudy,0
New York,360300,29,750,29,5,2015,Friday,99,99,Cloudy,0
New York,360301,59,6550,30,5,2015,Saturday,23,33,Clear,0
New York,360302,9,6648,30,3,2015,Monday,7,24,Cloudy,0
New York,360303,59,2600,29,5,2015,Friday,1,15,Clear,1
New York,360304,5,4170,30,5,2015,Saturday,21,37,Clear,0
New York,360305,105,6800,20,1,2015,Tuesday,15,50,Clear,0
New York,360306,119,6825,26,2,2015,Thursday,6,0,Cloudy,0
New York,360307,29,750,30,5,2015,Saturday,11,28,Clear,0
New York,360308,21,3313,12,5,2015,Tuesday,15,12,Cloudy,0
New York,360309,119,2900,31,5,2015,Sunday,10,53,Cloudy,0
New York,360310,115,6660,1,6,2015,Monday,15,3,Rain,0
New York,360311,29,750,15,5,2015,Friday,21,33,Rain,0
New York,360312,123,5952,3,6,2015,Wednesday,12,24,Clear,0
New York,360313,47,4170,2,6,2015,Tuesday,3,53,Cloudy,0
New York,360314,47,4170,3,6,2015,Wednesday,21,30,Clear,0
New York,360315,81,4170,4,6,2015,Thursday,9,3,Clear,0
New York,360316,5,4170,4,6,2015,Thursday,17,32,Cloudy,0
New York,360317,95,899,6,6,2015,Saturday,19,45,Clear,0
New York,360318,81,4170,11,5,2015,Monday,16,50,Clear,0
New York,360319,25,2530,5,5,2015,Tuesday,5,42,Cloudy,1
New York,360320,69,1961,6,6,2015,Saturday,19,39,Clear,1
New York,360321,55,2606,6,6,2015,Saturday,19,39,Clear,0
New York,360322,59,4090,27,4,2015,Monday,13,30,Cloudy,0
New York,360325,85,4170,8,6,2015,Monday,0,23,Clear,0
New York,360326,99,1976,10,6,2015,Wednesday,17,15,Cloudy,0
New York,360327,13,5991,11,6,2015,Thursday,7,30,Cloudy,0
New York,360328,119,3940,12,6,2015,Friday,11,15,Clear,0
New York,360329,59,4844,12,6,2015,Friday,23,7,Clear,1
New York,360330,115,2070,11,6,2015,Thursday,15,6,Clear,0
New York,360331,103,1645,13,6,2015,Saturday,16,0,Clear,1
New York,360332,59,1760,13,6,2015,Saturday,17,22,Clear,0
New York,360333,65,3198,15,6,2015,Monday,21,50,Clear,1
New York,360334,69,2319,13,6,2015,Saturday,19,13,Cloudy,1
New York,360335,91,5470,6,6,2015,Saturday,14,21,Clear,0
New York,360336,81,4170,14,6,2015,Sunday,4,50,Clear,1
New York,360337,57,820,13,5,2015,Wednesday,19,41,Clear,0
New York,360338,103,360,25,4,2015,Saturday,20,13,Clear,0
New York,360339,103,2758,1,5,2015,Friday,22,0,Cloudy,0
New York,360340,103,705,2,5,2015,Saturday,17,5,Clear,0
New York,360341,103,360,2,5,2015,Saturday,19,10,Clear,1
New York,360342,103,360,8,5,2015,Friday,3,30,Cloudy,0
New York,360343,103,1670,11,5,2015,Monday,14,55,Cloudy,0
New York,360344,103,5769,11,5,2015,Monday,7,0,Cloudy,1
New York,360345,103,2840,12,5,2015,Tuesday,7,0,Cloudy,0
New York,360346,103,2920,12,5,2015,Tuesday,20,47,Cloudy,0
New York,360347,103,2860,15,5,2015,Friday,17,25,Clear,0
New York,360348,103,705,28,5,2015,Thursday,16,23,Clear,0
New York,360349,79,4682,29,4,2015,Wednesday,15,55,Clear,0
New York,360350,7,4935,28,5,2015,Thursday,20,50,Cloudy,1
New York,360351,103,705,21,4,2015,Tuesday,10,40,Cloudy,0
New York,360352,103,2920,24,3,2015,Tuesday,20,32,Clear,0
New York,360353,59,4600,13,5,2015,Wednesday,13,34,Clear,0
New York,360354,109,4072,6,5,2015,Wednesday,15,51,Clear,0
New York,360355,55,1160,1,6,2015,Monday,5,54,Clear,0
New York,360356,91,3712,21,6,2015,Sunday,0,10,Rain,1
New York,360357,103,5255,29,5,2015,Friday,5,59,Clear,0
New York,360358,61,4170,16,6,2015,Tuesday,22,10,Clear,0
New York,360359,119,3920,12,5,2015,Tuesday,18,9,Clear,0
New York,360360,21,2265,17,6,2015,Wednesday,6,57,Clear,0
New York,360361,59,533,18,6,2015,Thursday,23,56,Cloudy,0
New York,360362,29,6642,17,6,2015,Wednesday,23,6,Cloudy,0
New York,360363,113,3100,19,6,2015,Friday,21,24,Clear,0
New York,360364,47,4170,19,6,2015,Friday,17,4,Clear,0
New York,360365,89,1292,21,6,2015,Sunday,9,4,Rain,1
New York,360366,47,4170,22,6,2015,Monday,10,25,Clear,0
New York,360367,39,970,17,5,2015,Sunday,18,15,Clear,0
New York,360368,25,2530,24,5,2015,Sunday,20,33,Clear,1
New York,360369,119,4320,4,3,2015,Wednesday,13,57,Clear,0
New York,360370,55,5230,22,6,2015,Monday,11,40,Clear,0
New York,360371,119,4120,28,4,2015,Tuesday,11,42,Clear,0
New York,360372,55,1160,8,6,2015,Monday,22,21,Cloudy,1
New York,360373,47,4170,23,6,2015,Tuesday,11,12,Clear,0
New York,360374,85,4170,24,6,2015,Wednesday,13,56,Clear,1
New York,360375,87,5077,15,5,2015,Friday,16,2,Clear,0
New York,360376,57,170,13,4,2015,Monday,17,55,Clear,0
New York,360377,5,4170,20,6,2015,Saturday,22,20,Clear,0
New York,360378,89,3900,21,6,2015,Sunday,5,0,Rain,1
New York,360379,13,4650,24,6,2015,Wednesday,8,33,Clear,0
New York,360380,61,4170,27,6,2015,Saturday,3,21,Clear,0
New York,360381,115,5420,27,6,2015,Saturday,14,56,Cloudy,0
New York,360382,111,3060,25,6,2015,Thursday,9,5,Clear,0
New York,360383,5,4170,31,5,2015,Sunday,3,4,Clear,1
New York,360384,59,378,27,6,2015,Saturday,14,45,Rain,1
New York,360385,103,5810,24,6,2015,Wednesday,9,46,Clear,0
New York,360386,67,5740,24,6,2015,Wednesday,19,18,Clear,0
New York,360387,81,4170,27,6,2015,Saturday,0,26,Clear,0
New York,360388,15,1850,27,6,2015,Saturday,1,8,Clear,0
New York,360389,5,4170,28,6,2015,Sunday,4,35,Rain,1
New York,360390,47,4170,29,6,2015,Monday,17,35,Clear,0
New York,360391,61,4170,29,6,2015,Monday,4,25,Clear,0
New York,360392,67,3082,8,5,2015,Friday,3,17,Clear,1
New York,360393,81,4170,28,6,2015,Sunday,20,38,Clear,0
New York,360394,63,3220,29,6,2015,Monday,18,10,Clear,0
New York,360395,47,4170,1,7,2015,Wednesday,10,26,Clear,0
New York,360396,81,4170,1,7,2015,Wednesday,18,6,Clear,0
New York,360397,29,3140,1,7,2015,Wednesday,23,54,Rain,0
New York,360398,63,400,30,6,2015,Tuesday,7,40,Rain,0
New York,360399,47,4170,2,7,2015,Thursday,22,25,Cloudy,0
New York,360400,45,90,2,7,2015,Thursday,19,54,Clear,1
New York,360401,119,6820,30,6,2015,Tuesday,23,53,Rain,0
New York,360402,15,1850,3,7,2015,Friday,17,55,Clear,0
New York,360403,55,5230,6,7,2015,Monday,7,16,Clear,0
New York,360404,87,5760,18,5,2015,Monday,2,40,Clear,1
New York,360405,5,4170,6,7,2015,Monday,9,21,Clear,0
New York,360406,29,5892,7,7,2015,Tuesday,15,44,Cloudy,0
New York,360407,121,5994,8,7,2015,Wednesday,11,4,Cloudy,1
New York,360408,5,4170,8,7,2015,Wednesday,0,3,Clear,1
New York,360409,103,2920,8,7,2015,Wednesday,16,13,Cloudy,0
New York,360410,85,4170,6,7,2015,Monday,10,18,Clear,0
New York,360411,105,2960,8,7,2015,Wednesday,2,20,Clear,0
New York,360412,47,4170,9,7,2015,Thursday,20,42,Rain,0
New York,360413,21,1173,9,7,2015,Thursday,18,0,Rain,0
New York,360414,81,4170,12,7,2015,Sunday,18,28,Clear,1
New York,360415,93,5550,18,7,2015,Saturday,18,1,Clear,1
New York,360416,59,6550,11,7,2015,Saturday,14,50,Clear,0
New York,360417,47,4170,13,7,2015,Monday,7,5,Cloudy,0
New York,360418,29,750,13,6,2015,Saturday,2,50,Cloudy,1
New York,360419,117,3430,23,5,2015,Saturday,23,10,Clear,1
New York,360420,103,660,18,4,2015,Saturday,1,43,Clear,1
New York,360421,103,2920,3,5,2015,Sunday,0,58,Clear,0
New York,360422,119,6670,9,6,2015,Tuesday,6,6,Rain,0
New York,360423,103,2920,14,6,2015,Sunday,12,16,Clear,0
New York,360424,61,4170,17,7,2015,Friday,12,32,Clear,0
New York,360425,11,310,6,7,2015,Monday,16,53,Clear,0
New York,360426,55,2710,11,7,2015,Saturday,11,13,Clear,0
New York,360427,29,2485,17,7,2015,Friday,14,21,Cloudy,0
New York,360428,81,4170,18,7,2015,Saturday,2,7,Clear,0
New York,360429,27,5150,6,7,2015,Monday,15,54,Clear,0
New York,360430,59,2160,4,7,2015,Saturday,23,3,Clear,0
New York,360431,1,50,19,7,2015,Sunday,1,22,Clear,1
New York,360432,59,2160,11,7,2015,Saturday,10,36,Cloudy,0
New York,360433,59,2600,10,7,2015,Friday,1,48,Clear,0
New York,360434,103,1432,18,7,2015,Saturday,17,11,Clear,1
New York,360435,103,5210,17,7,2015,Friday,9,11,Clear,0
New York,360436,59,2600,18,7,2015,Saturday,20,49,Clear,0
New York,360437,53,703,19,3,2015,Thursday,21,25,Clear,0
New York,360438,81,4170,19,7,2015,Sunday,18,11,Clear,0
New York,360439,59,2600,20,7,2015,Monday,23,41,Clear,0
New York,360440,61,4170,14,5,2015,Thursday,19,45,Clear,0
New York,360441,47,4170,16,5,2015,Saturday,19,35,Clear,0
New York,360442,85,4170,20,7,2015,Monday,18,21,Clear,0
New York,360443,47,4170,19,5,2015,Tuesday,9,30,Clear,0
New York,360444,61,4170,1,6,2015,Monday,19,2,Rain,0
New York,360445,47,4170,11,6,2015,Thursday,14,20,Clear,0
New York,360446,61,4170,15,6,2015,Monday,14,13,Rain,0
New York,360447,45,1182,20,7,2015,Monday,16,45,Clear,1
New York,360448,115,2360,21,7,2015,Tuesday,8,0,Clear,0
New York,360449,119,1083,21,7,2015,Tuesday,0,52,Clear,0
New York,360450,71,4060,22,7,2015,Wednesday,21,56,Clear,0
New York,360451,53,4470,24,7,2015,Friday,23,25,Cloudy,1
New York,360452,1,50,13,4,2015,Monday,20,17,Clear,0
New York,360453,79,900,13,4,2015,Monday,18,43,Clear,1
New York,360454,81,4170,31,5,2015,Sunday,3,50,Cloudy,1
New York,360455,81,4170,24,7,2015,Friday,23,47,Clear,0
New York,360456,71,6410,18,5,2015,Monday,16,10,Clear,0
New York,360457,103,2920,16,5,2015,Saturday,4,24,Rain,0
New York,360458,53,3910,5,6,2015,Friday,18,10,Clear,0
New York,360459,9,2140,29,6,2015,Monday,5,42,Cloudy,0
New York,360460,119,6040,1,7,2015,Wednesday,17,42,Clear,0
New York,360461,63,4210,28,5,2015,Thursday,23,55,Clear,1
New York,360462,109,1590,5,7,2015,Sunday,22,58,Clear,0
New York,360463,83,4000,9,7,2015,Thursday,2,13,Cloudy,0
New York,360464,17,4350,8,7,2015,Wednesday,8,5,Cloudy,0
New York,360465,67,6010,8,7,2015,Wednesday,15,15,Clear,0
New York,360466,69,2769,15,7,2015,Wednesday,19,0,Clear,0
New York,360467,103,5675,17,7,2015,Friday,9,9,Clear,0
New York,360468,43,2120,9,7,2015,Thursday,13,30,Rain,0
New York,360469,71,9997,10,7,2015,Friday,14,31,Cloudy,0
New York,360470,55,2898,17,7,2015,Friday,13,51,Cloudy,0
New York,360471,71,3830,23,7,2015,Thursday,12,32,Clear,0
New York,360472,103,2007,9,7,2015,Thursday,16,52,Cloudy,0
New York,360473,17,4562,23,7,2015,Thursday,15,10,Cloudy,0
New York,360474,33,3460,4,6,2015,Thursday,10,36,Clear,0
New York,360475,59,4600,18,7,2015,Saturday,10,50,Cloudy,0
New York,360476,71,2550,27,6,2015,Saturday,6,47,Clear,0
New York,360477,119,6820,24,7,2015,Friday,1,55,Clear,0
New York,360478,75,3080,24,7,2015,Friday,12,39,Clear,0
New York,360479,85,4170,26,7,2015,Sunday,22,44,Cloudy,0
New York,360480,59,2600,26,7,2015,Sunday,14,45,Clear,0
New York,360481,29,40,26,7,2015,Sunday,10,18,Clear,1
New York,360482,89,2330,28,7,2015,Tuesday,17,2,Clear,1
New York,360483,81,4170,28,7,2015,Tuesday,14,13,Clear,0
New York,360484,27,3084,16,7,2015,Thursday,21,50,Clear,0
New York,360485,55,652,24,7,2015,Friday,6,20,Clear,0
New York,360486,55,6510,30,7,2015,Thursday,20,49,Clear,1
New York,360487,67,6010,13,6,2015,Saturday,2,10,Rain,1
New York,360488,13,3130,30,7,2015,Thursday,21,0,Clear,0
New York,360489,55,2248,31,7,2015,Friday,0,10,Clear,0
New York,360490,91,6731,31,7,2015,Friday,22,4,Clear,1
New York,360491,13,5991,27,6,2015,Saturday,21,30,Rain,1
New York,360492,85,4170,2,8,2015,Sunday,1,20,Clear,1
New York,360493,119,2566,7,5,2015,Thursday,21,50,Clear,0
New York,360494,15,3790,2,8,2015,Sunday,19,26,Clear,0
New York,360495,29,611,23,5,2015,Saturday,7,25,Clear,0
New York,360496,119,6820,26,7,2015,Sunday,11,3,Clear,0
New York,360497,75,4085,2,8,2015,Sunday,6,17,Clear,1
New York,360498,59,3160,13,7,2015,Monday,22,30,Clear,0
New York,360499,105,4905,27,7,2015,Monday,8,26,Cloudy,1
New York,360500,5,4170,3,8,2015,Monday,7,37,Clear,0
New York,360501,33,5401,29,7,2015,Wednesday,1,48,Clear,0
New York,360502,27,5110,4,8,2015,Tuesday,16,30,Clear,1
New York,360503,15,1850,3,8,2015,Monday,3,23,Clear,0
New York,360504,29,1899,29,7,2015,Wednesday,15,19,Cloudy,0
New York,360505,81,4170,5,8,2015,Wednesday,1,21,Clear,0
New York,360506,47,4170,5,8,2015,Wednesday,17,25,Clear,0
New York,360507,81,4170,8,8,2015,Saturday,0,17,Clear,0
New York,360508,81,4170,7,8,2015,Friday,0,22,Clear,0
New York,360509,33,395,27,7,2015,Monday,16,4,Clear,0
New York,360510,39,775,6,8,2015,Thursday,13,48,Clear,0
New York,360511,103,5520,14,6,2015,Sunday,10,14,Clear,0
New York,360512,33,1548,2,8,2015,Sunday,23,7,Clear,1
New York,360513,103,705,5,5,2015,Tuesday,23,31,Clear,0
New York,360514,117,5790,9,8,2015,Sunday,13,22,Clear,0
New York,360515,45,1840,9,8,2015,Sunday,11,9,Clear,0
New York,360516,15,1850,9,8,2015,Sunday,17,14,Clear,0
New York,360517,47,4170,9,8,2015,Sunday,20,23,Cloudy,0
New York,360518,61,4170,10,8,2015,Monday,16,24,Clear,0
New York,360519,29,1117,9,7,2015,Thursday,23,32,Clear,0
New York,360520,43,3290,31,7,2015,Friday,7,3,Clear,0
New York,360521,81,4170,10,8,2015,Monday,6,37,Clear,0
New York,360522,93,5550,14,8,2015,Friday,20,48,Cloudy,0
New York,360523,91,5470,10,8,2015,Monday,14,3,Clear,0
New York,360524,29,4500,6,8,2015,Thursday,5,52,Clear,0
New York,360525,53,4470,16,8,2015,Sunday,23,14,Clear,1
New York,360526,27,3084,25,7,2015,Saturday,20,38,Clear,1
New York,360527,59,4600,1,4,2015,Wednesday,6,50,Cloudy,0
New York,360528,59,4286,4,5,2015,Monday,11,25,Clear,0
New York,360529,81,4170,4,5,2015,Monday,14,45,Clear,0
New York,360530,99,5630,9,8,2015,Sunday,13,9,Clear,1
New York,360531,47,4170,12,8,2015,Wednesday,15,45,Clear,0
New York,360532,7,540,13,8,2015,Thursday,1,2,Clear,1
New York,360533,89,2500,13,8,2015,Thursday,9,35,Cloudy,0
New York,360534,115,2820,12,8,2015,Wednesday,0,45,Clear,0
New York,360535,19,1817,14,8,2015,Friday,19,1,Clear,1
New York,360536,45,2605,16,8,2015,Sunday,1,8,Cloudy,1
New York,360537,111,4875,15,8,2015,Saturday,21,21,Clear,1
New York,360538,45,2605,15,8,2015,Saturday,13,54,Clear,0
New York,360539,71,2695,16,8,2015,Sunday,0,30,Cloudy,1
New York,360540,85,4170,16,8,2015,Sunday,1,6,Clear,0
New York,360541,57,170,17,8,2015,Monday,9,46,Clear,0
New York,360542,63,3220,11,8,2015,Tuesday,14,52,Clear,0
New York,360543,103,2920,19,8,2015,Wednesday,15,47,Clear,0
New York,360544,59,2600,16,8,2015,Sunday,20,41,Clear,1
New York,360545,69,5949,16,8,2015,Sunday,5,57,Cloudy,1
New York,360546,81,4170,19,8,2015,Wednesday,1,10,Clear,0
New York,360547,35,9997,20,8,2015,Thursday,16,34,Cloudy,0
New York,360548,103,620,5,7,2015,Sunday,22,12,Clear,0
New York,360549,45,1840,20,8,2015,Thursday,16,58,Cloudy,0
New York,360550,103,6624,7,7,2015,Tuesday,5,56,Clear,0
New York,360551,7,540,17,8,2015,Monday,20,56,Clear,0
New York,360552,103,5675,7,7,2015,Tuesday,16,55,Clear,0
New York,360553,103,705,19,7,2015,Sunday,2,4,Clear,0
New York,360554,103,705,20,7,2015,Monday,17,55,Clear,0
New York,360555,13,2950,25,7,2015,Saturday,17,38,Clear,1
New York,360556,103,705,26,7,2015,Sunday,4,36,Clear,0
New York,360557,103,705,21,7,2015,Tuesday,20,11,Cloudy,0
New York,360558,47,4170,29,7,2015,Wednesday,23,2,Clear,0
New York,360559,67,6010,10,8,2015,Monday,11,49,Clear,0
New York,360560,121,5994,7,8,2015,Friday,13,31,Clear,0
New York,360561,111,6491,12,8,2015,Wednesday,16,14,Clear,0
New York,360562,65,6275,12,8,2015,Wednesday,22,23,Rain,0
New York,360563,87,4063,3,7,2015,Friday,5,16,Cloudy,1
New York,360564,25,5326,7,6,2015,Sunday,17,46,Clear,1
New York,360565,91,1209,7,8,2015,Friday,0,3,Clear,1
New York,360566,27,3084,15,8,2015,Saturday,11,57,Clear,1
New York,360567,59,2600,15,8,2015,Saturday,20,56,Clear,1
New York,360568,87,4063,16,8,2015,Sunday,15,3,Clear,0
New York,360569,53,3201,17,8,2015,Monday,16,4,Clear,0
New York,360570,75,4800,19,8,2015,Wednesday,16,23,Cloudy,0
New York,360571,47,4170,20,8,2015,Thursday,23,26,Rain,1
New York,360572,71,2030,20,8,2015,Thursday,16,54,Cloudy,0
New York,360573,83,4000,27,7,2015,Monday,17,33,Clear,1
New York,360574,61,4170,20,8,2015,Thursday,9,39,Clear,0
New York,360575,81,4170,20,8,2015,Thursday,19,22,Clear,0
New York,360576,29,750,18,5,2015,Monday,22,8,Cloudy,0
New York,360577,77,3180,21,8,2015,Friday,21,32,Clear,0
New York,360578,67,3310,21,8,2015,Friday,1,35,Cloudy,0
New York,360579,59,4600,21,8,2015,Friday,22,20,Clear,0
New York,360580,55,5230,24,8,2015,Monday,9,18,Clear,0
New York,360581,37,530,23,8,2015,Sunday,0,42,Clear,1
New York,360582,5,4170,1,8,2015,Saturday,17,5,Clear,0
New York,360583,39,970,23,8,2015,Sunday,13,51,Clear,1
New York,360584,23,3530,11,7,2015,Saturday,17,35,Clear,1
New York,360585,87,5077,21,8,2015,Friday,9,40,Clear,0
New York,360586,15,2800,22,8,2015,Saturday,6,56,Fog/Smog/Smoke,0
New York,360587,29,1899,25,7,2015,Saturday,4,50,Cloudy,0
New York,360588,103,2007,8,8,2015,Saturday,0,28,Clear,0
New York,360589,69,2260,20,8,2015,Thursday,14,30,Cloudy,0
New York,360590,27,4690,8,8,2015,Saturday,14,50,Clear,0
New York,360591,67,6140,25,8,2015,Tuesday,20,3,Clear,1
New York,360592,101,813,25,8,2015,Tuesday,18,20,Clear,0
New York,360593,89,1464,25,8,2015,Tuesday,14,57,Clear,0
New York,360594,71,3730,29,5,2015,Friday,8,4,Clear,0
New York,360595,53,703,4,8,2015,Tuesday,11,38,Clear,0
New York,360596,47,4170,26,8,2015,Wednesday,17,9,Clear,0
New York,360597,67,1166,13,8,2015,Thursday,17,23,Clear,0
New York,360598,117,1230,27,8,2015,Thursday,6,1,Clear,0
New York,360599,27,5951,27,8,2015,Thursday,3,20,Cloudy,1
New York,360600,75,2200,16,8,2015,Sunday,12,10,Clear,0
New York,360601,49,9997,29,8,2015,Saturday,21,32,Clear,1
New York,360602,7,540,27,8,2015,Thursday,3,22,Cloudy,1
New York,360603,69,2260,28,8,2015,Friday,15,41,Clear,0
New York,360604,101,6102,27,8,2015,Thursday,18,36,Clear,0
New York,360605,81,4170,29,8,2015,Saturday,21,45,Clear,0
New York,360606,27,4885,29,8,2015,Saturday,19,30,Clear,0
New York,360607,101,4620,30,8,2015,Sunday,0,24,Clear,0
New York,360608,103,6547,30,8,2015,Sunday,20,50,Clear,0
New York,360609,29,750,23,7,2015,Thursday,6,36,Clear,0
New York,360610,27,147,19,3,2015,Thursday,20,3,Clear,0
New York,360611,71,6163,1,9,2015,Tuesday,15,1,Clear,0
New York,360612,111,1885,1,9,2015,Tuesday,6,10,Clear,0
New York,360613,65,4080,22,6,2015,Monday,22,35,Cloudy,0
New York,360614,55,5230,2,9,2015,Wednesday,14,58,Clear,0
New York,360615,29,750,2,9,2015,Wednesday,19,23,Clear,0
New York,360616,7,1119,6,9,2015,Sunday,1,46,Clear,0
New York,360617,123,4740,30,8,2015,Sunday,14,49,Clear,0
New York,360618,103,2920,12,7,2015,Sunday,1,29,Clear,1
New York,360619,37,407,3,9,2015,Thursday,13,30,Clear,0
New York,360620,47,4170,6,9,2015,Sunday,0,30,Clear,0
New York,360621,117,6760,6,9,2015,Sunday,21,53,Clear,0
New York,360622,55,3681,5,9,2015,Saturday,2,43,Clear,1
New York,360623,29,750,20,8,2015,Thursday,16,8,Clear,0
New York,360624,103,1963,20,6,2015,Saturday,21,20,Cloudy,0
New York,360625,103,620,24,6,2015,Wednesday,7,45,Clear,0
New York,360626,103,2920,21,6,2015,Sunday,18,35,Cloudy,1
New York,360627,119,6820,7,9,2015,Monday,1,41,Cloudy,1
New York,360628,5,4170,17,5,2015,Sunday,23,40,Clear,0
New York,360629,29,1286,7,9,2015,Monday,9,6,Clear,1
New York,360630,81,4170,7,9,2015,Monday,22,30,Clear,0
New York,360632,67,2222,1,8,2015,Saturday,2,22,Cloudy,1
New York,360633,29,1500,9,9,2015,Wednesday,11,29,Rain,0
New York,360634,61,4170,18,2,2015,Wednesday,11,8,Clear,0
New York,360635,27,147,11,7,2015,Saturday,13,45,Clear,0
New York,360636,119,5350,3,6,2015,Wednesday,12,23,Clear,0
